Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,59,15,2.187499999999993,2.187499999999993,0,-36.093734999999995,60.156265000000005,0
0,1,59,16,2.187500000000007,2.187499999999993,0,-33.906234999999995,60.156265000000005,0
0,1,60,16,2.187500000000007,2.1875,0,-33.906234999999995,62.343765000000005,0
0,1,61,16,2.187500000000007,2.187499999999986,0,-33.906234999999995,64.53126499999999,0
0,1,61,15,2.187499999999993,2.187499999999986,0,-36.093734999999995,64.53126499999999,0
0,0,60,16,2.187500000000007,2.1875,0,-33.906234999999995,62.343765000000005,0
0,1,61,15,2.187499999999993,2.187499999999986,0,-36.093734999999995,64.53126499999999,0
0,1,60,15,2.187499999999993,2.1875,0,-36.093734999999995,62.343765000000005,0
0,1,59,15,2.187499999999993,2.187499999999993,0,-36.093734999999995,60.156265000000005,0
0,1,59,16,2.187500000000007,2.187499999999993,0,-33.906234999999995,60.156265000000005,0
0,1,59,17,2.1875019999999914,2.187499999999993,0,-31.718733999999998,60.156265000000005,0
0,1,60,17,2.1875019999999914,2.1875,0,-31.718733999999998,62.343765000000005,0
0,1,61,17,2.1875019999999914,2.187499999999986,0,-31.718733999999998,64.53126499999999,0
0,1,61,16,2.187500000000007,2.187499999999986,0,-33.906234999999995,64.53126499999999,0
0,0,60,17,2.1875019999999914,2.1875,0,-31.718733999999998,62.343765000000005,0
0,1,61,16,2.187500000000007,2.187499999999986,0,-33.906234999999995,64.53126499999999,0
0,1,60,16,2.187500000000007,2.1875,0,-33.906234999999995,62.343765000000005,0
0,1,59,16,2.187500000000007,2.187499999999993,0,-33.906234999999995,60.156265000000005,0
0,1,59,17,2.1875019999999914,2.187499999999993,0,-31.718733999999998,60.156265000000005,0
0,1,59,18,2.1875000000000036,2.187499999999993,0,-29.531233,60.156265000000005,0
0,1,60,18,2.1875000000000036,2.1875,0,-29.531233,62.343765000000005,0
0,1,61,18,2.1875000000000036,2.187499999999986,0,-29.531233,64.53126499999999,0
0,1,61,17,2.1875019999999914,2.187499999999986,0,-31.718733999999998,64.53126499999999,0
0,0,60,18,2.1875000000000036,2.1875,0,-29.531233,62.343765000000005,0
0,1,61,17,2.1875019999999914,2.187499999999986,0,-31.718733999999998,64.53126499999999,0
0,1,60,17,2.1875019999999914,2.1875,0,-31.718733999999998,62.343765000000005,0
0,1,59,17,2.1875019999999914,2.187499999999993,0,-31.718733999999998,60.156265000000005,0
0,1,59,18,2.1875000000000036,2.187499999999993,0,-29.531233,60.156265000000005,0
0,1,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,1,61,19,2.1875,2.187499999999986,0,-27.343733,64.53126499999999,0
0,1,61,18,2.1875000000000036,2.187499999999986,0,-29.531233,64.53126499999999,0
0,0,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,1,61,18,2.1875000000000036,2.187499999999986,0,-29.531233,64.53126499999999,0
0,1,60,18,2.1875000000000036,2.1875,0,-29.531233,62.343765000000005,0
0,1,59,18,2.1875000000000036,2.187499999999993,0,-29.531233,60.156265000000005,0
0,1,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,1,61,20,2.1875000000000036,2.187499999999986,0,-25.156233,64.53126499999999,0
0,1,61,19,2.1875,2.187499999999986,0,-27.343733,64.53126499999999,0
0,0,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,1,61,19,2.1875,2.187499999999986,0,-27.343733,64.53126499999999,0
0,1,60,19,2.1875,2.1875,0,-27.343733,62.343765000000005,0
0,1,59,19,2.1875,2.187499999999993,0,-27.343733,60.156265000000005,0
0,1,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,59,21,2.187499999999993,2.187499999999993,0,-22.968733,60.156265000000005,0
0,1,60,21,2.187499999999993,2.1875,0,-22.968733,62.343765000000005,0
0,1,61,21,2.187499999999993,2.187499999999986,0,-22.968733,64.53126499999999,0
0,1,61,20,2.1875000000000036,2.187499999999986,0,-25.156233,64.53126499999999,0
0,0,60,21,2.187499999999993,2.1875,0,-22.968733,62.343765000000005,0
0,1,61,20,2.1875000000000036,2.187499999999986,0,-25.156233,64.53126499999999,0
0,1,60,20,2.1875000000000036,2.1875,0,-25.156233,62.343765000000005,0
0,1,59,20,2.1875000000000036,2.187499999999993,0,-25.156233,60.156265000000005,0
0,1,59,21,2.187499999999993,2.187499999999993,0,-22.968733,60.156265000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,61,21,2.187499999999993,2.187499999999986,0,-22.968733,64.53126499999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,60,23,2.187497999999998,2.1875,0,-18.593734,62.343765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,59,23,2.187497999999998,2.187499999999993,0,-18.593734,60.156265000000005,0
0,1,59,24,2.187498999999999,2.187499999999993,0,-16.4062355,60.156265000000005,0
0,1,60,24,2.187498999999999,2.1875,0,-16.4062355,62.343765000000005,0
0,1,61,24,2.187498999999999,2.187499999999986,0,-16.4062355,64.53126499999999,0
0,1,61,23,2.187497999999998,2.187499999999986,0,-18.593734,64.53126499999999,0
0,0,60,24,2.187498999999999,2.1875,0,-16.4062355,62.343765000000005,0
0,1,61,23,2.187497999999998,2.187499999999986,0,-18.593734,64.53126499999999,0
0,1,60,23,2.187497999999998,2.1875,0,-18.593734,62.343765000000005,0
0,1,59,23,2.187497999999998,2.187499999999993,0,-18.593734,60.156265000000005,0
0,1,59,24,2.187498999999999,2.187499999999993,0,-16.4062355,60.156265000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,25,2.1875000000000036,2.1875,0,-14.218736000000002,62.343765000000005,0
0,1,61,25,2.1875000000000036,2.187499999999986,0,-14.218736000000002,64.53126499999999,0
0,1,61,24,2.187498999999999,2.187499999999986,0,-16.4062355,64.53126499999999,0
0,0,60,25,2.1875000000000036,2.1875,0,-14.218736000000002,62.343765000000005,0
0,1,61,24,2.187498999999999,2.187499999999986,0,-16.4062355,64.53126499999999,0
0,1,60,24,2.187498999999999,2.1875,0,-16.4062355,62.343765000000005,0
0,1,59,24,2.187498999999999,2.187499999999993,0,-16.4062355,60.156265000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,26,2.1874999999999982,2.1875,0,-12.031236,62.343765000000005,0
0,1,61,26,2.1874999999999982,2.187499999999986,0,-12.031236,64.53126499999999,0
0,1,61,25,2.1875000000000036,2.187499999999986,0,-14.218736000000002,64.53126499999999,0
0,0,60,26,2.1874999999999982,2.1875,0,-12.031236,62.343765000000005,0
0,1,61,25,2.1875000000000036,2.187499999999986,0,-14.218736000000002,64.53126499999999,0
0,1,60,25,2.1875000000000036,2.1875,0,-14.218736000000002,62.343765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,27,2.1874990000000025,2.187504000000004,0,-9.8437365,62.343763,0
0,1,61,27,2.1874990000000025,2.187499999999986,0,-9.8437365,64.53126499999999,0
0,1,61,26,2.1874999999999982,2.187499999999986,0,-12.031236,64.53126499999999,0
0,0,60,27,2.1874990000000025,2.187504000000004,0,-9.8437365,62.343763,0
0,1,61,26,2.1874999999999982,2.187499999999986,0,-12.031236,64.53126499999999,0
0,1,60,26,2.1874999999999982,2.1875,0,-12.031236,62.343765000000005,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,28,2.1875,2.1875029999999995,0,-7.656236999999999,62.343759500000004,0
0,1,61,28,2.1875,2.18750399999999,0,-7.656236999999999,64.531263,0
0,1,61,27,2.1874990000000025,2.187499999999986,0,-9.8437365,64.53126499999999,0
0,0,60,28,2.1875,2.1875029999999995,0,-7.656236999999999,62.343759500000004,0
0,1,61,27,2.1874990000000025,2.187499999999986,0,-9.8437365,64.53126499999999,0
0,1,60,27,2.1874990000000025,2.187504000000004,0,-9.8437365,62.343763,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,29,2.187499,2.1875,0,-5.4687375,62.343758,0
0,1,61,29,2.1875,2.1875069999999894,0,-5.468736999999999,64.5312615,0
0,1,61,28,2.1875,2.18750399999999,0,-7.656236999999999,64.531263,0
0,0,60,29,2.187499,2.1875,0,-5.4687375,62.343758,0
0,1,61,28,2.1875,2.18750399999999,0,-7.656236999999999,64.531263,0
0,1,60,28,2.1875,2.1875029999999995,0,-7.656236999999999,62.343759500000004,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,30,2.187499999999999,2.1875,0,-3.2812379999999997,62.343758,0
0,1,61,30,2.187498999999999,2.1874999999999787,0,-3.2812374999999996,64.531258,0
0,1,61,29,2.1875,2.1875069999999894,0,-5.468736999999999,64.5312615,0
0,0,60,30,2.187499999999999,2.1875,0,-3.2812379999999997,62.343758,0
0,1,61,29,2.1875,2.1875069999999894,0,-5.468736999999999,64.5312615,0
0,1,60,29,2.187499,2.1875,0,-5.4687375,62.343758,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,31,2.1875,2.1875,0,-1.093738,62.343758,0
0,1,61,31,2.1875,2.1874999999999787,0,-1.093738,64.531258,0
0,1,61,30,2.187498999999999,2.1874999999999787,0,-3.2812374999999996,64.531258,0
0,0,60,31,2.1875,2.1875,0,-1.093738,62.343758,0
0,1,61,30,2.187498999999999,2.1874999999999787,0,-3.2812374999999996,64.531258,0
0,1,60,30,2.187499999999999,2.1875,0,-3.2812379999999997,62.343758,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,32,2.1874990000000007,2.1875,0,1.0937615000000003,62.343758,0
0,1,61,32,2.1875000000000004,2.1874999999999787,0,1.0937620000000001,64.531258,0
0,1,61,31,2.1875,2.1874999999999787,0,-1.093738,64.531258,0
0,0,60,32,2.1874990000000007,2.1875,0,1.0937615000000003,62.343758,0
0,1,61,31,2.1875,2.1874999999999787,0,-1.093738,64.531258,0
0,1,60,31,2.1875,2.1875,0,-1.093738,62.343758,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,33,2.187499999999999,2.1875,0,3.281261,62.343758,0
0,1,61,33,2.1874989999999994,2.1874999999999787,0,3.2812615000000003,64.531258,0
0,1,61,32,2.1875000000000004,2.1874999999999787,0,1.0937620000000001,64.531258,0
0,0,60,33,2.187499999999999,2.1875,0,3.281261,62.343758,0
0,1,61,32,2.1875000000000004,2.1874999999999787,0,1.0937620000000001,64.531258,0
0,1,60,32,2.1874990000000007,2.1875,0,1.0937615000000003,62.343758,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,34,2.187499999999999,2.187495999999996,0,5.468760999999999,62.343756,0
0,1,61,34,2.187499999999999,2.187495999999989,0,5.468760999999999,64.531252,0
0,1,61,33,2.1874989999999994,2.1874999999999787,0,3.2812615000000003,64.531258,0
0,0,60,34,2.187499999999999,2.187495999999996,0,5.468760999999999,62.343756,0
0,1,61,33,2.1874989999999994,2.1874999999999787,0,3.2812615000000003,64.531258,0
0,1,60,33,2.187499999999999,2.1875,0,3.281261,62.343758,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,35,2.1874990000000007,2.187496000000003,0,7.656260499999999,62.343751999999995,0
0,1,61,35,2.1874990000000007,2.187499999999986,0,7.656260499999999,64.53125,0
0,1,61,34,2.187499999999999,2.187495999999989,0,5.468760999999999,64.531252,0
0,0,60,35,2.1874990000000007,2.187496000000003,0,7.656260499999999,62.343751999999995,0
0,1,61,34,2.187499999999999,2.187495999999989,0,5.468760999999999,64.531252,0
0,1,60,34,2.187499999999999,2.187495999999996,0,5.468760999999999,62.343756,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,36,2.1875,2.1875,0,9.84376,62.34375,0
0,1,61,36,2.1875,2.187499999999986,0,9.84376,64.53125,0
0,1,61,35,2.1874990000000007,2.187499999999986,0,7.656260499999999,64.53125,0
0,0,60,36,2.1875,2.1875,0,9.84376,62.34375,0
0,1,61,35,2.1874990000000007,2.187499999999986,0,7.656260499999999,64.53125,0
0,1,60,35,2.1874990000000007,2.187496000000003,0,7.656260499999999,62.343751999999995,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,37,2.1875,2.1875,0,12.03126,62.34375,0
0,1,61,37,2.1875,2.187499999999986,0,12.03126,64.53125,0
0,1,61,36,2.1875,2.187499999999986,0,9.84376,64.53125,0
0,0,60,37,2.1875,2.1875,0,12.03126,62.34375,0
0,1,61,36,2.1875,2.187499999999986,0,9.84376,64.53125,0
0,1,60,36,2.1875,2.1875,0,9.84376,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,38,2.1874990000000025,2.1875,0,14.2187595,62.34375,0
0,1,61,38,2.1874990000000025,2.187499999999986,0,14.2187595,64.53125,0
0,1,61,37,2.1875,2.187499999999986,0,12.03126,64.53125,0
0,0,60,38,2.1874990000000025,2.1875,0,14.2187595,62.34375,0
0,1,61,37,2.1875,2.187499999999986,0,12.03126,64.53125,0
0,1,60,37,2.1875,2.1875,0,12.03126,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,39,2.187498999999999,2.1875,0,16.4062585,62.34375,0
0,1,61,39,2.187498999999999,2.187499999999986,0,16.4062585,64.53125,0
0,1,61,38,2.1874990000000025,2.187499999999986,0,14.2187595,64.53125,0
0,0,60,39,2.187498999999999,2.1875,0,16.4062585,62.34375,0
0,1,61,38,2.1874990000000025,2.187499999999986,0,14.2187595,64.53125,0
0,1,60,38,2.1874990000000025,2.1875,0,14.2187595,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,40,2.1875,2.1875,0,18.593758,62.34375,0
0,1,61,40,2.1875,2.187499999999986,0,18.593758,64.53125,0
0,1,61,39,2.187498999999999,2.187499999999986,0,16.4062585,64.53125,0
0,0,60,40,2.1875,2.1875,0,18.593758,62.34375,0
0,1,61,39,2.187498999999999,2.187499999999986,0,16.4062585,64.53125,0
0,1,60,39,2.187498999999999,2.1875,0,16.4062585,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,41,2.1875,2.1875,0,20.781258,62.34375,0
0,1,61,41,2.1875,2.187499999999986,0,20.781258,64.53125,0
0,1,61,40,2.1875,2.187499999999986,0,18.593758,64.53125,0
0,0,60,41,2.1875,2.1875,0,20.781258,62.34375,0
0,1,61,40,2.1875,2.187499999999986,0,18.593758,64.53125,0
0,1,60,40,2.1875,2.1875,0,18.593758,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,42,2.1874999999999964,2.1875,0,22.968758,62.34375,0
0,1,61,42,2.1874999999999964,2.187499999999986,0,22.968758,64.53125,0
0,1,61,41,2.1875,2.187499999999986,0,20.781258,64.53125,0
0,0,60,42,2.1874999999999964,2.1875,0,22.968758,62.34375,0
0,1,61,41,2.1875,2.187499999999986,0,20.781258,64.53125,0
0,1,60,41,2.1875,2.1875,0,20.781258,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,43,2.1875000000000036,2.1875,0,25.156258,62.34375,0
0,1,61,43,2.1875000000000036,2.187499999999986,0,25.156258,64.53125,0
0,1,61,42,2.1874999999999964,2.187499999999986,0,22.968758,64.53125,0
0,0,60,43,2.1875000000000036,2.1875,0,25.156258,62.34375,0
0,1,61,42,2.1874999999999964,2.187499999999986,0,22.968758,64.53125,0
0,1,60,42,2.1874999999999964,2.1875,0,22.968758,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,44,2.1875,2.1875,0,27.343758,62.34375,0
0,1,61,44,2.1875,2.187499999999986,0,27.343758,64.53125,0
0,1,61,43,2.1875000000000036,2.187499999999986,0,25.156258,64.53125,0
0,0,60,44,2.1875,2.1875,0,27.343758,62.34375,0
0,1,61,43,2.1875000000000036,2.187499999999986,0,25.156258,64.53125,0
0,1,60,43,2.1875000000000036,2.1875,0,25.156258,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,60,45,2.1875,2.1875,0,29.531258,62.34375,0
0,1,61,45,2.1875,2.187499999999986,0,29.531258,64.53125,0
0,1,61,44,2.1875,2.187499999999986,0,27.343758,64.53125,0
0,0,60,45,2.1875,2.1875,0,29.531258,62.34375,0
0,1,61,44,2.1875,2.187499999999986,0,27.343758,64.53125,0
0,1,60,44,2.1875,2.1875,0,27.343758,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,59,46,2.1875,2.187499999999993,0,31.718758,60.15625,0
0,1,60,46,2.1875,2.1875,0,31.718758,62.34375,0
0,1,61,46,2.1875,2.187499999999986,0,31.718758,64.53125,0
0,1,61,45,2.1875,2.187499999999986,0,29.531258,64.53125,0
0,0,60,46,2.1875,2.1875,0,31.718758,62.34375,0
0,1,61,45,2.1875,2.187499999999986,0,29.531258,64.53125,0
0,1,60,45,2.1875,2.1875,0,29.531258,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,59,46,2.1875,2.187499999999993,0,31.718758,60.15625,0
0,1,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,1,61,47,2.1875,2.187499999999986,0,33.906258,64.53125,0
0,1,61,46,2.1875,2.187499999999986,0,31.718758,64.53125,0
0,0,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,1,61,46,2.1875,2.187499999999986,0,31.718758,64.53125,0
0,1,60,46,2.1875,2.1875,0,31.718758,62.34375,0
0,1,59,46,2.1875,2.187499999999993,0,31.718758,60.15625,0
0,1,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,59,48,2.1875,2.187499999999993,0,36.093758,60.15625,0
0,1,60,48,2.1875,2.1875,0,36.093758,62.34375,0
0,1,61,48,2.1875,2.187499999999986,0,36.093758,64.53125,0
0,1,61,47,2.1875,2.187499999999986,0,33.906258,64.53125,0
0,0,60,48,2.1875,2.1875,0,36.093758,62.34375,0
0,1,61,47,2.1875,2.187499999999986,0,33.906258,64.53125,0
0,1,60,47,2.1875,2.1875,0,33.906258,62.34375,0
0,1,59,47,2.1875,2.187499999999993,0,33.906258,60.15625,0
0,1,59,48,2.1875,2.187499999999993,0,36.093758,60.15625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,61,48,2.1875,2.187499999999986,0,36.093758,64.53125,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,60,50,2.187500000000007,2.1875,0,40.46875800000001,62.34375,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,59,50,2.187500000000007,2.187499999999993,0,40.46875800000001,60.15625,0
0,1,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,1,61,51,2.187499999999993,2.187499999999986,0,42.65625800000001,64.53125,0
0,1,61,50,2.187500000000007,2.187499999999986,0,40.46875800000001,64.53125,0
0,0,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,1,61,50,2.187500000000007,2.187499999999986,0,40.46875800000001,64.53125,0
0,1,60,50,2.187500000000007,2.1875,0,40.46875800000001,62.34375,0
0,1,59,50,2.187500000000007,2.187499999999993,0,40.46875800000001,60.15625,0
0,1,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,1,61,52,2.1875,2.187499999999986,0,44.843758,64.53125,0
0,1,61,51,2.187499999999993,2.187499999999986,0,42.65625800000001,64.53125,0
0,0,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,1,61,51,2.187499999999993,2.187499999999986,0,42.65625800000001,64.53125,0
0,1,60,51,2.187499999999993,2.1875,0,42.65625800000001,62.34375,0
0,1,59,51,2.187499999999993,2.187499999999993,0,42.65625800000001,60.15625,0
0,1,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,1,61,53,2.187500000000007,2.187499999999986,0,47.03125800000001,64.53125,0
0,1,61,52,2.1875,2.187499999999986,0,44.843758,64.53125,0
0,0,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,1,61,52,2.1875,2.187499999999986,0,44.843758,64.53125,0
0,1,60,52,2.1875,2.1875,0,44.843758,62.34375,0
0,1,59,52,2.1875,2.187499999999993,0,44.843758,60.15625,0
0,1,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,59,54,2.187499999999993,2.187499999999993,0,49.21875800000001,60.15625,0
0,1,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
0,1,61,54,2.187499999999993,2.187499999999986,0,49.21875800000001,64.53125,0
0,1,61,53,2.187500000000007,2.187499999999986,0,47.03125800000001,64.53125,0
0,0,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
0,1,61,53,2.187500000000007,2.187499999999986,0,47.03125800000001,64.53125,0
0,1,60,53,2.187500000000007,2.1875,0,47.03125800000001,62.34375,0
0,1,59,53,2.187500000000007,2.187499999999993,0,47.03125800000001,60.15625,0
0,1,59,54,2.187499999999993,2.187499999999993,0,49.21875800000001,60.15625,0
0,1,59,55,2.187495999999996,2.187499999999993,0,51.406256,60.15625,0
0,1,60,55,2.187495999999996,2.1875,0,51.406256,62.34375,0
0,1,61,55,2.187495999999996,2.187499999999986,0,51.406256,64.53125,0
0,1,61,54,2.187499999999993,2.187499999999986,0,49.21875800000001,64.53125,0
0,0,60,55,2.187495999999996,2.1875,0,51.406256,62.34375,0
0,1,61,54,2.187499999999993,2.187499999999986,0,49.21875800000001,64.53125,0
0,1,60,54,2.187499999999993,2.1875,0,49.21875800000001,62.34375,0
